author,user_profile_link,text,timestamp,likes,date,time
Driss Aboubi,https://www.facebook.com/profile.php?id=100006184457989&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI3NDU5NjgxOTg2NTU3Ng%3D%3D&__tn__=R*F,نسأل السلامة والعافية,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Abde Aj,https://www.facebook.com/profile.php?id=61550978905513&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjA2OTc4MzkyMTgxMzQ0&__tn__=R*F,نسأل الله اللطف والسلامة,Saturday 9 September 2023 at 00:04,0,09 September 2023,00:04
Fadwa Rac,https://www.facebook.com/profile.php?id=61551237231256&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjkwNzgzODkyOTEyODYz&__tn__=R*F,نسأل الله العلي القدير سلامة لا حول ولاقوة إلا بالله العلي العظيم سبحانه القدير,Friday 8 September 2023 at 23:29,0,08 September 2023,23:29
امة الله امة الله,https://www.facebook.com/insaf.imrani.5?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjcxNzk0NjUxMjgxNzAx&__tn__=R*F,اللهم لطفك يارب,Saturday 9 September 2023 at 00:18,0,09 September 2023,00:18
Imane Omar Noureddine,https://www.facebook.com/imane.noureddine.1?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTg0MzAwNTk5MzE4NjAw&__tn__=R*F,ياربي تلطف بعبادك,Saturday 9 September 2023 at 00:37,0,09 September 2023,00:37
Amine Kh,https://www.facebook.com/profile.php?id=100042835277039&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzA2NDYwODI4MDE5MjY4&__tn__=R*F,تازة,Friday 8 September 2023 at 23:25,2,08 September 2023,23:25
Brahim Bakadouri,https://www.facebook.com/mester.bakadouri?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTg0ODk1ODM2MTA1NTUx&__tn__=R*F,نسأل الله سلامة والعافية,Friday 8 September 2023 at 23:41,0,08 September 2023,23:41
Zineb Ammar,https://www.facebook.com/Zi.Neeb.3495?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTY1OTIzMDgwNDU1Mzc0MQ%3D%3D&__tn__=R*F,فين كانت البؤرة الله يخليكم ؟,Friday 8 September 2023 at 23:35,5,08 September 2023,23:35
Hayat Belhour,https://www.facebook.com/profile.php?id=100001961559543&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzczMzM4Njk4MTMyMzEz&__tn__=R*F,مدينة آسفي حسينا بيه بزاف وكين خسائر,Saturday 9 September 2023 at 00:32,0,09 September 2023,00:32
Nadia Elharizi,https://www.facebook.com/nadia.elharizi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjY0ODIzMDU2Mzg0NDMz&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:45,0,08 September 2023,23:45
Mohamed Ouardi,https://www.facebook.com/profile.php?id=100004220176949&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTc3MzYyNTU2NjM4Nzk5Ng%3D%3D&__tn__=R*F,السلامة يامولانا لقد شعرنا به في فاس,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
Khaled Cheha,https://www.facebook.com/profile.php?id=100034685106683&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzI5MDgzNzk5NTcyMDgy&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
Abdelbast Oufir,https://www.facebook.com/profile.php?id=100073770365547&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTUzNTc3MzMyNDA2OTYw&__tn__=R*F,فقيه بن الصالح هزة أرضية,Unknown,0,Unknown Date,Unknown Time
Jamal Maf,https://www.facebook.com/jamal.maf.5?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTM3MjQ2Nzc0MzQ4MTE1NA%3D%3D&__tn__=R*F,الله الطف بنا يا ارحم الراحمين,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Youssef Jbabra Er,https://www.facebook.com/profile.php?id=100005317275103&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjQzMjI1NDA3Nzg4OTk1&__tn__=R*F,اللهم لطف بينا ياربي السلامة,Friday 8 September 2023 at 23:30,0,08 September 2023,23:30
Naima Hicham,https://www.facebook.com/naima.hicham.52?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTQ4NzQwNTA3ODcyODM4OQ%3D%3D&__tn__=R*F,ربي يلطف بينا أمين يارب العالمين,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Hassania Khalik,https://www.facebook.com/hassania.khalik?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODE3Mzk1NTY2NTg4Mzkw&__tn__=R*F,اللهم لطفك يا رب,Friday 8 September 2023 at 23:29,0,08 September 2023,23:29
Oumaima Raddad,https://www.facebook.com/oumaima.raddad.1?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjkxODAyODEyODM2NDEy&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:35,0,08 September 2023,23:35
ختام الهيب,https://www.facebook.com/khetam.alhaib?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjg2NTM5MzQ3NDU2Mjg0&__tn__=R*F,حسبي الله ونعم الوكيل,Saturday 9 September 2023 at 18:06,0,09 September 2023,18:06
Mstph Ber,https://www.facebook.com/mstph.ber.9?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNTY0NTUyMjgyNDE3NTE2&__tn__=R*F,اللهم اجعل السلامة ترافقنا أينما حللنا وارتحلنا يارب وارزقنا حسن الخاتمة.,Friday 8 September 2023 at 23:58,0,08 September 2023,23:58
Malika Benazz,https://www.facebook.com/lika.ben.716?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAwODE0ODgyMDM3ODk4MA%3D%3D&__tn__=R*F,ياربي السلامة، لطفك يارب,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Ridouane Benhlil,https://www.facebook.com/redouan.rrodriguez?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODIzNzM5MDA5MzgwNzgx&__tn__=R*F,ياربي سلامة,Saturday 9 September 2023 at 00:36,0,09 September 2023,00:36
Mohamed Mohssinin,https://www.facebook.com/mohamed.mohssinin?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzQxNzY4OTg3NzEyNzQ3&__tn__=R*F,ياربي السلامة,Friday 8 September 2023 at 23:26,2,08 September 2023,23:26
Re'douane Bakkar,https://www.facebook.com/profile.php?id=61550319268901&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjgyMTQ3MTYwMTI5NTAx&__tn__=R*F,نسأل الله سلامة كل مناطق المغرب تقريبا,Friday 8 September 2023 at 23:32,0,08 September 2023,23:32
Zaki Laroxx,https://www.facebook.com/zaki.laroxx?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzU1NDYwMjgyNDgxNDAwMw%3D%3D&__tn__=R*F,راحنا واقفين فالزنقة دار تزعزعات,Friday 8 September 2023 at 23:28,3,08 September 2023,23:28
Oum Intissar,https://www.facebook.com/samira.mell.33?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzM5ODg0ODYxNzA0ODcxMw%3D%3D&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
حسن ابوراتب,https://www.facebook.com/hassan.hajaoua.5?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTM0NDIyODU4MzE0NTYxNw%3D%3D&__tn__=R*F,قد استشعرنها بتازة,Friday 8 September 2023 at 23:29,0,08 September 2023,23:29
Fatima Chafouk,https://www.facebook.com/fatima.chafouk.35?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTc4OTkzMDE4ODExODg1MQ%3D%3D&__tn__=R*F,نسألك السلامة يارب,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Fatima Ahlali,https://www.facebook.com/profile.php?id=100070079052145&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjY3NTk1MDkyODI0NDUx&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Brahim Brahim,https://www.facebook.com/profile.php?id=100075756784478&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTYyNTE2NjgzMTMwNDg3MA%3D%3D&__tn__=R*F,نسال الله السلامة يربي,Friday 8 September 2023 at 23:43,0,08 September 2023,23:43
ROkia Jbr,https://www.facebook.com/rokia.jabri.52?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODE3MTk2NzczNDcwMDYz&__tn__=R*F,اللهم لطفك,Friday 8 September 2023 at 23:33,0,08 September 2023,23:33
Lakhal El Maliani,https://www.facebook.com/kamal.ouajd?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTIyMDY5MzYwOTkwMDA1&__tn__=R*F,ربي يسترنا,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Nezha Driouich,https://www.facebook.com/profile.php?id=100009185989162&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODMyNzIxMjY4NTcxODQx&__tn__=R*F,السلامة يارب العالمين,Friday 8 September 2023 at 23:28,0,08 September 2023,23:28
Don Omar,https://www.facebook.com/omar.donomar.520?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA4MDc2NDkyOTU3NDM3MQ%3D%3D&__tn__=R*F,الحمد لله على كل حال,Saturday 9 September 2023 at 00:19,0,09 September 2023,00:19
Ouahmane Redouane,https://www.facebook.com/radouane.ouahmane.9?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTYyNTY4ODI4MTM2MDg5&__tn__=R*F,الحمد لله،نسأل الله اللطف,Friday 8 September 2023 at 23:33,0,08 September 2023,23:33
Oum Walid Yahya,https://www.facebook.com/hanane.ouhmiz?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTY5ODkzMTM1Mzk0NzkxMQ%3D%3D&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:36,0,08 September 2023,23:36
Elhabib Elhamine,https://www.facebook.com/elhabib.elhamine?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzc3Njg0Mjk0OTI2ODY3OQ%3D%3D&__tn__=R*F,الكفاف إقليم خريبكة ايضا حوالي 20 ثانية,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Halima Alaoui El Belghiti,https://www.facebook.com/profile.php?id=100009801738163&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzgxNTg3MTI3MDk4NDI4&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
Hana Bekaddour,https://www.facebook.com/hana.bekaddour?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA0NTY2NjA2MzI2ODE1MQ%3D%3D&__tn__=R*F,نسألك يارب السلامة على اخواننا,Friday 8 September 2023 at 23:42,0,08 September 2023,23:42
Oum Hiba,https://www.facebook.com/profile.php?id=100081063195191&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTYzNjk2MjI3MDE0NTAxNQ%3D%3D&__tn__=R*F,ياربي السلامة,Friday 8 September 2023 at 23:28,2,08 September 2023,23:28
Adnane Bouharou,https://www.facebook.com/adn.rifi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTY1OTMxNzYxMTMxNDE4&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Snow Black,https://www.facebook.com/profile.php?id=100057182194944&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjUyODI1NDQwMTUzMjkx&__tn__=R*F,سلا تاهي نسأل لله اللطف والسلامة والعافية,Friday 8 September 2023 at 23:55,0,08 September 2023,23:55
Aicha Serhani,https://www.facebook.com/aicha.serhani.98?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjc2MjM5NzA4NjAxOTY4&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:29,2,08 September 2023,23:29
Sãidiã Mñsř,https://www.facebook.com/profile.php?id=100016918751931&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjY5Mzg4Njk5MzEwNzYw&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Nôùrdïnê Bidawi,https://www.facebook.com/nourdine.bidawi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjA1NjkxNjAxNzczNDI0&__tn__=R*F,ياربي سلامة,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
أم بناتي,https://www.facebook.com/profile.php?id=100061514482375&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODQ5NDY4NDUzMzI0MDQ2&__tn__=R*F,لطفك يارب يـــاربي السلامة,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
Said Demnati,https://www.facebook.com/said.demnati.589?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTUwMzQyNTY5MDQ5MjIwOA%3D%3D&__tn__=R*F,اتقو الله,Saturday 9 September 2023 at 00:13,0,09 September 2023,00:13
Hamza Elhaiki,https://www.facebook.com/haikihamza?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzA3NjIxNjA4NDg3ODI3&__tn__=R*F,يارب السلامة,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Rajae Sabbane,https://www.facebook.com/profile.php?id=100079126817575&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjExMjY5ODkxMjA2MDc1&__tn__=R*F,اللهم الطف بنا ولا تؤاخذنا بذنوبنا يارب العالمين، سلا,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
نوران شاه زاده,https://www.facebook.com/profile.php?id=100055599982508&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjM0Njc2MDg4NDkzNTI5&__tn__=R*F,انا في أكادير والهزة كانت قوية ولم يحدث اضرار والحمدلله,Friday 8 September 2023 at 23:31,0,08 September 2023,23:31
NuNu EL,https://www.facebook.com/nunu.el.5?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTA2MTk5MDUwODU1Mjg2Mg%3D%3D&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:44,0,08 September 2023,23:44
Zhor Bensameh,https://www.facebook.com/profile.php?id=100094861543558&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzcyNzc1MzcwNzQ0NDMyNw%3D%3D&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Ikhlef Hamid,https://www.facebook.com/ikhlef.hamid?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjA4MTU1ODU1NTk1MTI3&__tn__=R*F,نعم جميع انحاء المملكة نسأل الله السلامة,Friday 8 September 2023 at 23:28,0,08 September 2023,23:28
أم غيث,https://www.facebook.com/profile.php?id=100049422802693&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTExNTMxODUyMDUxMTkx&__tn__=R*F,الحمد لله والشكر لله يارب,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
علي باكو,https://www.facebook.com/profile.php?id=100066293641262&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODM3MjA5NDQ0NTEwOTAw&__tn__=R*F,نسأل الله السلامة والعافية يارب الطف بنا وارحم ضعفنا,Friday 8 September 2023 at 23:48,0,08 September 2023,23:48
Simo Martin,https://www.facebook.com/profile.php?id=100008631390376&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODQwMjUwNzM3MzgwMTY0&__tn__=R*F,نسأل الله السلامة,Saturday 9 September 2023 at 01:13,0,09 September 2023,01:13
Sali Ma,https://www.facebook.com/khokhita.ima?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjQ0Nzg5Njc0NDIxMTIz&__tn__=R*F,الله يرحمنا ويلطف بنا,Friday 8 September 2023 at 23:40,0,08 September 2023,23:40
Nadin Il,https://www.facebook.com/profile.php?id=100060329650010&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzgzOTY3MjQwMDc4ODk2&__tn__=R*F,لطفك يارب,Friday 8 September 2023 at 23:51,0,08 September 2023,23:51
ابوعبد الرحمن,https://www.facebook.com/maohammed.abas?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI1MTU4MDY3NTU1MzAwMg%3D%3D&__tn__=R*F,ربنا يلطف باخواتنا ويحفظهم ويطمن قلوبكم,Saturday 9 September 2023 at 00:54,0,09 September 2023,00:54
Bendaga Mbk,https://www.facebook.com/mbarek.bendaga.3?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODI3OTQyNzQyMzUwMDU2&__tn__=R*F,وكذلك مدينة كلميم الله يحفظ الجميع,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Soumia Azdod,https://www.facebook.com/soumia.azdod?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjE0OTc2ODE4MjMxOTIz&__tn__=R*F,يارب السلامة,Friday 8 September 2023 at 23:28,0,08 September 2023,23:28
Mãrşłıı Ñee,https://www.facebook.com/profile.php?id=100095023759387&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODQxNzcxOTY3NjQ3MTcy&__tn__=R*F,"""آلهُم نَسألُكَ جبرًا وإنْ كُنَّا لا نستَحِق""
.",Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
Nawal NL,https://www.facebook.com/nawal.nl.1654?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjcwNjkwNDA1MDAxMTQw&__tn__=R*F,السلامة ياربي لطفك,Friday 8 September 2023 at 23:47,0,08 September 2023,23:47
Oumlal Elmoukhtar,https://www.facebook.com/profile.php?id=100095255433172&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfOTc4ODMzNDI2NTI5Nzk0&__tn__=R*F,خنيفرة يا رب السلامة,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Omaima Falisse,https://www.facebook.com/omaima.falisse?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODMyMTUzMzQ4NTQwNzE4&__tn__=R*F,السلامة يارب,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Asmae Benzaouia,https://www.facebook.com/profile.php?id=100091543338726&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTMyMzg2MzUyODI1NTA5Mg%3D%3D&__tn__=R*F,يارب سلامة,Friday 8 September 2023 at 23:34,0,08 September 2023,23:34
حنان اكادير.,https://www.facebook.com/profile.php?id=100057229404425&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODI2MDA4MzYyMzU3MTc4&__tn__=R*F,الله يحفظ يارب أكادير تهزات بززاف,Friday 8 September 2023 at 23:44,0,08 September 2023,23:44
Abdlghafor Afm,https://www.facebook.com/profile.php?id=100069988655501&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTk3MzIxMTUyOTcwNzcwNA%3D%3D&__tn__=R*F,نسال الله السلامة,Friday 8 September 2023 at 23:39,0,08 September 2023,23:39
Oum Alae EL,https://www.facebook.com/hakima.janati.54?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAwMzQ0NDY3NDEzNzkyMw%3D%3D&__tn__=R*F,نسأل الله السلامة,Friday 8 September 2023 at 23:36,0,08 September 2023,23:36
كمال العطية,https://www.facebook.com/profile.php?id=100009055670118&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODE5MTcyMjc2MzQ0Mzkw&__tn__=R*F,اللهم ألطف وادفع البلاء عن البلاد,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
جوهرة الريف,https://www.facebook.com/profile.php?id=100083067428298&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjE4Mzc4ODE0MjUzOTI4&__tn__=R*F,اللهم أحسن خاتمتنا يارب,Friday 8 September 2023 at 23:39,0,08 September 2023,23:39
Brahim Smaini,https://www.facebook.com/brahim.smaini.14?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAzMDk1NzU3NzkyMTkzMQ%3D%3D&__tn__=R*F,اللهم لطفك يارب,Friday 8 September 2023 at 23:28,0,08 September 2023,23:28
Hamid Abdennaoui,https://www.facebook.com/profile.php?id=100007388986541&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI2OTQ3OTY1MDQyNTYyNA%3D%3D&__tn__=R*F,كثر ظلم العباد في هذه البلاد,Saturday 9 September 2023 at 00:07,0,09 September 2023,00:07
Mi Løuda,https://www.facebook.com/milouda.maarouf.5?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAwODU5NTAxNjg1NTA3OA%3D%3D&__tn__=R*F,نسأل الله السلامة والعافية,Friday 8 September 2023 at 23:35,0,08 September 2023,23:35
Hassan Anouar,https://www.facebook.com/hassan.anouar.311?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTUxNzAyMTIzNTc5NDcwOQ%3D%3D&__tn__=R*F,سلا,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Said Azer,https://www.facebook.com/profile.php?id=100082895945204&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzAwOTYxMDE4NTE2MjQ5&__tn__=R*F,بالفعل حسيت به,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Chouiyakh Driss,https://www.facebook.com/chouiyakh.driss?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjcyNjE4OTUxNTk1MTc1&__tn__=R*F,فاس ياربي السلامة,Friday 8 September 2023 at 23:33,0,08 September 2023,23:33
Sbar Mbark,https://www.facebook.com/sbar.mbark.9?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTE2MTU4OTcxNTg1NDU1&__tn__=R*F,ياربي السلامة,Friday 8 September 2023 at 23:52,0,08 September 2023,23:52
Hasnaa Imrane,https://www.facebook.com/hasnaa.imrane?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjM1MzM4MDY1MzMzODMz&__tn__=R*F,يارب السلامة,Saturday 9 September 2023 at 00:02,0,09 September 2023,00:02
EL Adam,https://www.facebook.com/adam.elhassani.5030?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTMyMzUzMTY0ODM2ODg1NQ%3D%3D&__tn__=R*F,القنيطرة,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
NourElhouda Anbar,https://www.facebook.com/NOoRelhood?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAwNzk0MzgyMzc2ODczOA%3D%3D&__tn__=R*F,اللهم نسالك العفو والعافية في الدنيا و الاخرة,Friday 8 September 2023 at 23:32,0,08 September 2023,23:32
Aicha Bourja,https://www.facebook.com/aiicha.aicha?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI1NzIyMDQ3ODMyMDYwNA%3D%3D&__tn__=R*F,ناس تزنيت كولشي خرج كيغوت يارب السلامة,Friday 8 September 2023 at 23:44,0,08 September 2023,23:44
اختكم في الله,https://www.facebook.com/profile.php?id=100092870113778&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNTgyMzUzMjAwNTkxNjMx&__tn__=R*F,ياربي سلامة,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Fatima Ait,https://www.facebook.com/fatima.ti.58323?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjkwNTg4MTI2Mjc1Njg5&__tn__=R*F,يارب سلامة,Friday 8 September 2023 at 23:25,0,08 September 2023,23:25
Zina Akifi,https://www.facebook.com/zina.akifi?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAzOTUyMjY3NzA0MDgyMQ%3D%3D&__tn__=R*F,اللهم نسألك السلامة,Saturday 9 September 2023 at 00:24,0,09 September 2023,00:24
Fatima Mrimicha,https://www.facebook.com/profile.php?id=100009000421451&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMjc2OTM5Mzk1MTk5ODcx&__tn__=R*F,ياربي السلامة,Friday 8 September 2023 at 23:35,0,08 September 2023,23:35
Fatim Zahra Başbuğ,https://www.facebook.com/fati.hanae.904?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTI4NDE0Mzc5MjI4MDA1NQ%3D%3D&__tn__=R*F,الله يلطف بنا جميعا,Saturday 9 September 2023 at 00:55,0,09 September 2023,00:55
Lahbib Labyad,https://www.facebook.com/lahbib.labyad.1?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzExNzczODg2ODUyMjUxNQ%3D%3D&__tn__=R*F,نسال الله السلامه,Friday 8 September 2023 at 23:27,0,08 September 2023,23:27
Malika Agdaz,https://www.facebook.com/profile.php?id=100083305872562&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNjk4MDcwMzMyMTg0OTUw&__tn__=R*F,ياربي سلامة,Friday 8 September 2023 at 23:32,0,08 September 2023,23:32
Hama Bousmaha,https://www.facebook.com/hama.bousmaha.9?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMzE4NTU3MTA3NDE3MDM5&__tn__=R*F,دعواتنا لكم بالسلامة سترك بارب,Saturday 9 September 2023 at 00:42,0,09 September 2023,00:42
اولادي سر سعادتى,https://www.facebook.com/yasmine.agadir.79?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAzNDkwOTU5NzUyNjY2OQ%3D%3D&__tn__=R*F,ياربي السلامة,Friday 8 September 2023 at 23:26,0,08 September 2023,23:26
Hessinat Hessinat,https://www.facebook.com/med.hessinat?comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTMzMTM0MTg4NzQ2Mzc0MQ%3D%3D&__tn__=R*F,ياربي السلامة اللهم نسألك اللطف,Friday 8 September 2023 at 23:42,0,08 September 2023,23:42
Jamal Oblal,https://www.facebook.com/profile.php?id=100066753290036&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfNzE0Njg0NDEwNDcxMTMz&__tn__=R*F,يارب السلامة,Friday 8 September 2023 at 23:29,0,08 September 2023,23:29
Lghrba Ba,https://www.facebook.com/profile.php?id=100080336367335&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfMTAzODIwMTE1NDIxNTM4NQ%3D%3D&__tn__=R*F,يارب السلامة,Friday 8 September 2023 at 23:49,0,08 September 2023,23:49
بن الشيخ بشير,https://www.facebook.com/profile.php?id=100078908333155&comment_id=Y29tbWVudDo3MTE5NzU0ODQzMDM4MTlfODE2NDk5MjM2OTI3NDg5&__tn__=R*F,سلامات اهلنا في المغرب,Friday 8 September 2023 at 23:46,0,08 September 2023,23:46
